year;id_mother;id_lamb;num_siblings;gender;saft;weight_spring;date_spring;weight_fall_I;date_fall_I;weight_fall_II;date_fall_II;weight_slaugther;slaugther_class;;;;;;;;;;;
2006;32;6033;2;V;s;20;38887;44;38970;50;40097;20.9;7;;;;;;;;;;;
2006;32;6034;2;V;s;18;38887;41;38970;47;40097;20.1;7;;;;;;;;;;;
2006;1039;6001;3;S;s;20;38887;35;38970;40;40097;14.5;5;;;;;;;;;;;
2006;1039;6002;3;S;a;19;38887;38;38970;44;40097;;;;;;;;;;;;;
2006;1039;6003;3;V;s;17;38887;34;38970;41;40097;14.8;4;;;;;;;;;;;
2006;1044;6025;2;V;s;23;38887;44;38970;52;40097;21.9;7;;;;;;;;;;;
2006;1044;6026;2;V;s;23;38887;45;38970;54;40097;21.5;8;;;;;;;;;;;
2006;1048;6017;1;S;t;;38887;;38970;;40097;;;;;;;;;;;;;
2006;1052;6006;2;S;s;18;38887;36;38970;44;40097;;;;;;;;;;;;;
2006;1052;6007;2;V;s;24;38887;46;38970;56;40097;21.7;7;;;;;;;;;;;
2006;2104;5060;3;V;s;21;38887;40;38970;42;40097;17.2;5;;;;;;;;;;;
2006;2104;6013;3;S;a;20;38887;38;38970;43;40097;;;;;;;;;;;;;
2006;2104;6014;3;S;s;15;38887;35;38970;39;40097;15.3;5;;;;;;;;;;;
2006;2105;6015;1;V;s;27;38887;52;38970;62;40097;24.8;8;;;;;;;;;;;
2006;2113;6056;2;V;s;20;38887;43;38970;52;40097;20.1;8;;;;;;;;;;;
2006;2113;6057;2;S;a;18;38887;40;38970;48;40097;;;;;;;;;;;;;
2006;2123;6035;1;S;a;22;38887;49;38970;54;40097;;;;;;;;;;;;;
2006;3163;6048;2;S;s;17;38887;40;38970;42;40097;17.4;5;;;;;;;;;;;
2006;3163;6049;2;V;s;20;38887;46;38970;52;40097;21.4;7;;;;;;;;;;;
2006;3171;6004;2;S;a;24;38887;45;38970;49;40097;;;;;;;;;;;;;
2006;3171;6005;2;S;s;23;38887;42;38970;45;40097;18;7;;;;;;;;;;;
2006;3196;6060;2;V;s;16;38887;37;38970;43;40097;16.8;6;;;;;;;;;;;
2006;3196;6016;2;V;s;14;38887;37;38970;41;40097;15.6;5;;;;;;;;;;;
2006;3204;6041;2;S;a;15;38887;36;38970;42;40097;;;;;;;;;;;;;
2006;3204;6042;2;V;a;21;38887;46;38970;57;40097;;;;;;;;;;;;;
2006;4012;6039;2;S;s;18;38887;40;38970;46;40097;17.5;6;;;;;;;;;;;
2006;4012;6040;2;S;a;19;38887;40;38970;46;40097;;;;;;;;;;;;;
2006;4021;101;2;V;s;18;38887;46;38970;50;40097;20.2;6;;;;;;;;;;;
2006;4021;6055;2;S;a;18;38887;42;38970;48;40097;;;;;;;;;;;;;
2006;4024;6058;2;S;s;17;38887;37;38970;43;40097;17.1;5;;;;;;;;;;;
2006;4024;6059;2;V;s;25;38887;43;38970;48;40097;18.6;6;;;;;;;;;;;
2006;4030;6009;1;V;s;20;38887;48;38970;56;40097;23.4;9;;;;;;;;;;;
2006;4031;5050;1;V;s;17;38887;49;38970;60;40097;25.6;9;;;;;;;;;;;
2006;4032;6029;2;S;s;18;38887;37;38970;41;40097;16.1;6;;;;;;;;;;;
2006;4032;6030;2;S;a;16;38887;36;38970;44;40097;;;;;;;;;;;;;
2006;4036;6053;2;V;s;16;38887;38;38970;46;40097;16.8;6;;;;;;;;;;;
2006;4036;6054;2;V;s;18;38887;42;38970;48;40097;18.1;7;;;;;;;;;;;
2006;4043;6027;2;V;s;18;38887;36;38970;40;40097;14.2;3;;;;;;;;;;;
2006;4043;6028;2;S;s;16;38887;36;38970;43;40097;16.2;6;;;;;;;;;;;
2006;4046;6050;2;V;s;20;38887;42;38970;50;40097;19.2;6;;;;;;;;;;;
2006;4046;6051;2;V;s;16;38887;40;38970;45;40097;17.2;6;;;;;;;;;;;
2006;4051;102;2;V;s;16;38887;40;38970;48;40097;17.8;5;;;;;;;;;;;
2006;4051;103;2;V;s;16;38887;38;38970;45;40097;16.2;5;;;;;;;;;;;
2006;4052;6021;2;V;s;21;38887;45;38970;51;40097;20.6;6;;;;;;;;;;;
2006;4052;6022;2;S;a;20;38887;40;38970;48;40097;;;;;;;;;;;;;
2006;4055;6045;2;V;s;12;38887;28;38970;32;40097;10.6;2;;;;;;;;;;;
2006;4055;6046;2;V;s;22;38887;48;38970;56;40097;22.3;8;;;;;;;;;;;
2006;5003;6023;2;S;s;17;38887;28;38970;31;40097;11.9;4;;;;;;;;;;;
2006;5003;6024;2;V;t;;38887;;38970;;40097;;;;;;;;;;;;;
2006;5010;6008;2;V;t;21;38887;;38970;;40097;;;;;;;;;;;;;
2006;5010;6010;2;S;s;18;38887;31;38970;38;40097;14.1;4;;;;;;;;;;;
2006;5016;6019;2;V;s;20;38887;42;38970;53;40097;19.7;7;;;;;;;;;;;
2006;5016;6020;2;V;s;18;38887;38;38970;44;40097;17.4;6;;;;;;;;;;;
2006;5020;6047;1;V;s;18;38887;44;38970;52;40097;18.8;6;;;;;;;;;;;
2006;5023;6037;1;S;s;16;38887;38;38970;41;40097;15.6;5;;;;;;;;;;;
2006;5027;6043;2;S;s;13;38887;30;38970;37;40097;14.4;6;;;;;;;;;;;
2006;5027;6044;2;V;s;15;38887;31;38970;36;40097;13;4;;;;;;;;;;;
2006;5029;6032;1;V;s;23;38887;46;38970;54;40097;23.4;8;;;;;;;;;;;
2006;5031;6052;1;V;s;18;38887;43;38970;47;40097;20.2;7;;;;;;;;;;;
2006;5035;6018;1;V;s;24;38887;50;38970;60;40097;24.9;8;;;;;;;;;;;
2006;5039;6031;1;V;s;20;38887;45;38970;53;40097;21.3;7;;;;;;;;;;;
2006;5040;6011;1;V;s;24;38887;45;38970;52;40097;19.8;6;;;;;;;;;;;
2007;5021;7001;1;S;s;26;39250;50;39348;;39375;20.3;7;;;;;;;;;;;
2007;6004;7002;1;S;f;14;39250;30;39348;34;39375;;;;;;;;;;;;;
2007;5035;7003;2;S;s;20;39250;41;39348;;39375;16.4;4;;;;;;;;;;;
2007;5035;7004;2;S;a;22;39250;44;39348;46;39375;;;;;;;;;;;;;
2007;6006;7005;1;S;s;16;39250;36;39348;39;39375;14;4;;;;;;;;;;;
2007;5020;7006;2;V;s;19;39250;44;39348;;39375;13.8;2;;;;;;;;;;;
2007;5020;7007;2;S;s;17;39250;36;39348;39;39375;14.4;4;;;;;;;;;;;
2007;6022;7008;1;S;s;19;39250;39;39348;;39375;15.8;6;;;;;;;;;;;
2007;2104;7009;1;V;s;26;39250;53;39348;;39375;22.5;7;;;;;;;;;;;
2007;6030;7010;2;S;f;15;39250;33;39348;37;39375;;;;;;;;;;;;;
2007;6030;7011;2;S;f;15;39250;34;39348;38;39375;;;;;;;;;;;;;
2007;6057;7012;1;V;s;16;39250;40;39348;;39375;15.5;3;;;;;;;;;;;
2007;6013;7013;2;S;f;13;39250;30;39348;33;39375;;;;;;;;;;;;;
2007;6013;7014;2;V;s;17;39250;39;39348;;39375;13.2;2;;;;;;;;;;;
2007;6055;7015;1;V;s;21;39250;46;39348;;39375;18.5;5;;;;;;;;;;;
2007;4012;7016;2;S;s;20;39250;44;39348;;39375;18.3;6;;;;;;;;;;;
2007;4012;7017;2;S;a;22;39250;46;39348;49;39375;;;;;;;;;;;;;
2007;5006;7018;2;S;s;16;39250;40;39348;;39375;15.7;5;;;;;;;;;;;
2007;5006;7019;2;S;s;17;39250;37;39348;39;39375;14.3;4;;;;;;;;;;;
2007;4051;7020;2;S;s;18;39250;41;39348;44;39375;16.4;5;;;;;;;;;;;
2007;4051;7021;2;S;s;20;39250;38;39348;;39375;15;4;;;;;;;;;;;
2007;5039;7022;2;S;s;18;39250;46;39348;;39375;13.7;3;;;;;;;;;;;
2007;5039;7023;2;S;s;20;39250;41;39348;;39375;15.7;3;;;;;;;;;;;
2007;2113;7024;2;S;s;20;39250;39;39348;44;39375;16;5;;;;;;;;;;;
2007;2113;7025;2;S;s;16;39250;38;39348;;39375;14.9;5;;;;;;;;;;;
2007;1044;7026;1;V;s;22;39250;50;39348;;39375;20.8;;;;;;;;;;;;
2007;5016;7027;1;V;s;22;39250;46;39348;;39375;18;5;;;;;;;;;;;
2007;4055;7028;1;V;s;23;39250;46;39348;;39375;19.6;8;;;;;;;;;;;
2007;4042;7029;1;V;s;21;39250;32;39348;;39375;21.1;6;;;;;;;;;;;
2007;5010;7030;2;S;a;21;39250;43;39348;45;39375;;;;;;;;;;;;;
2007;5010;7031;2;V;s;20;39250;41;39348;;39375;15;4;;;;;;;;;;;
2007;1039;7032;2;S;s;17;39250;35;39348;40;39375;13.9;4;;;;;;;;;;;
2007;1039;7033;2;V;f;14;39250;30;39348;33;39375;;;;;;;;;;;;;
2007;4021;7034;2;S;s;15;39250;36;39348;40;39375;13.8;4;;;;;;;;;;;
2007;4021;7035;2;S;a;19;39250;42;39348;45;39375;;;;;;;;;;;;;
2007;4024;7036;2;S;s;19;39250;39;39348;;39375;16.2;5;;;;;;;;;;;
2007;4024;7037;2;V;s;20;39250;42;39348;;39375;16.1;4;;;;;;;;;;;
2007;4052;7038;2;S;a;19;39250;41;39348;46;39375;;;;;;;;;;;;;
2007;4052;7039;2;S;s;17;39250;40;39348;;39375;16.1;5;;;;;;;;;;;
2007;3163;7040;2;V;s;18;39250;44;39348;;39375;;;;;;;;;;;;;
2007;3163;7041;2;V;s;19;39250;45;39348;;39375;17.4;4;;;;;;;;;;;
2007;6040;7042;2;S;s;15;39250;36;39348;39;39375;14.4;4;;;;;;;;;;;
2007;6040;7043;2;V;t;;39250;;39348;;39375;;;;;;;;;;;;;
2007;6035;7044;2;V;s;18;39250;40;39348;;39375;13.3;2;;;;;;;;;;;
2007;6035;7045;2;S;s;16;39250;39;39348;;39375;16.1;5;;;;;;;;;;;
2007;2105;7046;1;V;s;18;39250;44;39348;;39375;17.6;5;;;;;;;;;;;
2007;5031;7047;1;V;s;21;39250;42;39348;;39375;18.3;5;;;;;;;;;;;
2007;6041;7048;1;V;s;16;39250;40;39348;;39375;15.5;5;;;;;;;;;;;
2007;4046;7049;1;V;t;;39250;;39348;;39375;;;;;;;;;;;;;
2007;4036;7050;1;S;s;19;39250;40;39348;;39375;16.8;7;;;;;;;;;;;
2007;4032;7051;1;S;s;16;39250;40;39348;;39375;16.6;5;;;;;;;;;;;
2007;4031;7052;2;V;s;18;39250;47;39348;;39375;18.8;8;;;;;;;;;;;
2007;4031;7053;2;V;s;17;39250;44;39348;;39375;17.9;6;;;;;;;;;;;
2007;4030;7054;2;S;s;20;39250;37;39348;41;39375;15.4;5;;;;;;;;;;;
2007;4030;7055;2;S;s;15;39250;39;39348;;39375;14.9;4;;;;;;;;;;;
2007;2123;7056;2;S;s;15;39250;39;39348;;39375;15.5;5;;;;;;;;;;;
2007;2123;7057;2;S;s;17;39250;37;39348;41;39375;15.2;5;;;;;;;;;;;
2007;3204;7058;2;S;s;15;39250;38;39348;41;39375;14.3;4;;;;;;;;;;;
2007;3204;7059;2;V;s;17;39250;44;39348;;39375;17.2;5;;;;;;;;;;;
2007;5040;7060;1;S;s;17;39250;37;39348;39;39375;13.1;2;;;;;;;;;;;
2008;2104;8031;1;V;s;25;39617;52;39712;61;39734;24.4;9;;;;;;;;;;;
2008;2105;8065;3;S;s;11;39617;36;39712;40;39734;15.1;6;;;;;;;;;;;
2008;2105;8066;3;S;f;12;39617;31;39712;35;39734;;;;;;;;;;;;;
2008;2105;8067;3;S;s;14;39617;37;39712;41;39734;15.4;6;;;;;;;;;;;
2008;3163;8050;2;S;s;16;39617;45;39712;46;39734;16.9;6;;;;;;;;;;;
2008;3163;8051;2;V;s;17.5;39617;50;39712;57;39734;20.1;7;;;;;;;;;;;
2008;4012;8048;2;V;s;20;39617;50;39712;55;39734;20;7;;;;;;;;;;;
2008;4012;8049;2;V;s;16;39617;42;39712;50;39734;18.1;6;;;;;;;;;;;
2008;4021;8074;1;S;s;20;39617;53;39712;58;39734;22.6;9;;;;;;;;;;;
2008;4024;8029;2;S;a;16;39617;42;39712;49;39734;;;;;;;;;;;;;
2008;4024;8030;2;V;s;22;39617;52;39712;59;39734;22.9;8;;;;;;;;;;;
2008;4030;8018;1;S;s;17;39617;45;39712;48;39734;19.9;9;;;;;;;;;;;
2008;4031;8069;2;V;s;15;39617;38;39712;46;39734;17;6;;;;;;;;;;;
2008;4031;8070;2;S;s;14.5;39617;40;39712;46;39734;17.7;7;;;;;;;;;;;
2008;4032;8055;2;V;s;19;39617;41;39712;48;39734;17.4;6;;;;;;;;;;;
2008;4032;8056;2;S;a;17;39617;44;39712;48;39734;;;;;;;;;;;;;
2008;4036;8068;2;V;s;14;39617;39;39712;42;39734;15.4;6;;;;;;;;;;;
2008;4036;8057;2;S;s;16;39617;41;39712;45;39734;17.4;9;;;;;;;;;;;
2008;4046;8015;2;V;s;17;39617;41;39712;46;39734;16.6;6;;;;;;;;;;;
2008;4046;8016;2;S;s;17;39617;42;39712;49;39734;18.3;8;;;;;;;;;;;
2008;4051;8038;1;S;s;17;39617;48;39712;51;39734;19.2;8;;;;;;;;;;;
2008;4052;8021;3;S;f;18;39617;33;39712;37;39734;;;;;;;;;;;;;
2008;4052;8022;3;S;s;13;39617;37;39712;42;39734;15.9;7;;;;;;;;;;;
2008;4052;8023;3;V;s;19;39617;46;39712;52;39734;19.1;7;;;;;;;;;;;
2008;4055;8043;1;S;s;18;39617;44;39712;46;39734;18.5;7;;;;;;;;;;;
2008;5006;8052;1;S;s;21;39617;48;39712;56;39734;22.6;9;;;;;;;;;;;
2008;5010;8071;3;S;s;11;39617;35;39712;38;39734;14.1;6;;;;;;;;;;;
2008;5010;8072;3;S;f;11;39617;32;39712;36;39734;;;;;;;;;;;;;
2008;5010;8073;3;S;s;14;39617;44;39712;50;39734;18.1;8;;;;;;;;;;;
2008;5016;8058;2;V;s;19;39617;47;39712;52;39734;20;7;;;;;;;;;;;
2008;5016;8059;2;V;s;19;39617;47;39712;53;39734;20.3;8;;;;;;;;;;;
2008;5020;8032;2;V;s;20;39617;50;39712;57;39734;20.7;9;;;;;;;;;;;
2008;5020;8033;2;V;s;20;39617;50;39712;52;39734;18.7;7;;;;;;;;;;;
2008;5029;8034;2;S;s;21;39617;45;39712;50;39734;20;9;;;;;;;;;;;
2008;5029;8035;2;S;s;20;39617;45;39712;50;39734;19.3;8;;;;;;;;;;;
2008;5035;8013;2;S;a;20;39617;43;39712;46;39734;;;;;;;;;;;;;
2008;5035;8014;2;V;s;21;39617;52;39712;56;39734;22;9;;;;;;;;;;;
2008;5039;8053;2;V;s;19;39617;43;39712;47;39734;18;7;;;;;;;;;;;
2008;5039;8054;2;V;s;18;39617;46;39712;49;39734;19.2;8;;;;;;;;;;;
2008;5051;8061;2;S;s;17;39617;40;39712;45;39734;17.1;6;;;;;;;;;;;
2008;5051;8062;2;S;s;16;39617;42;39712;48;39734;19;8;;;;;;;;;;;
2008;5056;8044;2;V;s;20;39617;49;39712;51;39734;18.8;8;;;;;;;;;;;
2008;5056;8045;2;V;s;19;39617;48;39712;51;39734;18.9;6;;;;;;;;;;;
2008;6002;8024;3;V;s;17;39617;42;39712;45;39734;17.1;6;;;;;;;;;;;
2008;6002;8025;3;V;s;15;39617;39;39712;44;39734;15.4;5;;;;;;;;;;;
2008;6002;8026;3;V;f;14;39617;39;39712;39;39734;;;;;;;;;;;;;
2008;6004;8007;3;V;s;19;39617;43;39712;49;39734;18.9;8;;;;;;;;;;;
2008;6004;8008;3;S;s;17.5;39617;41;39712;46;39734;17.9;9;;;;;;;;;;;
2008;6004;8009;3;S;f;11;39617;32;39712;36;39734;;;;;;;;;;;;;
2008;6013;8010;3;S;f;10;39617;30;39712;33;39734;;;;;;;;;;;;;
2008;6013;8011;3;S;s;17;39617;38;39712;41;39734;16.5;8;;;;;;;;;;;
2008;6013;8012;3;V;s;20;39617;47;39712;51;39734;19;7;;;;;;;;;;;
2008;6022;8039;2;S;s;19;39617;42;39712;47;39734;18.7;8;;;;;;;;;;;
2008;6022;8040;2;S;s;18;39617;42;39712;46;39734;17.4;8;;;;;;;;;;;
2008;6030;8041;2;S;s;17;39617;44;39712;46;39734;18.2;8;;;;;;;;;;;
2008;6030;8042;2;V;s;18;39617;48;39712;53;39734;19.5;7;;;;;;;;;;;
2008;6035;8027;2;S;a;21;39617;47;39712;50;39734;;;;;;;;;;;;;
2008;6035;8028;2;S;s;19;39617;44;39712;45;39734;17.6;6;;;;;;;;;;;
2008;6040;8046;2;S;s;16;39617;44;39712;46;39734;18.6;8;;;;;;;;;;;
2008;6040;8047;2;V;s;21;39617;50;39712;52;39734;19.8;7;;;;;;;;;;;
2008;6041;8036;2;V;s;20;39617;51;39712;55;39734;19.9;8;;;;;;;;;;;
2008;6041;8037;2;V;s;15;39617;40;39712;45;39734;16.2;6;;;;;;;;;;;
2008;6055;8063;2;V;s;17;39617;45;39712;53;39734;20.5;8;;;;;;;;;;;
2008;6055;8064;2;S;s;16;39617;42;39712;48;39734;18.5;8;;;;;;;;;;;
2008;6057;8017;1;V;s;25;39617;58;39712;61;39734;24.1;9;;;;;;;;;;;
2008;6059;8019;2;V;s;15;39617;39;39712;43;39734;16.1;6;;;;;;;;;;;
2008;6059;8020;2;V;s;15;39617;41;39712;45;39734;16.9;6;;;;;;;;;;;
2008;7017;8002;2;V;s;14;39617;35;39712;40;39734;14.3;4;;;;;;;;;;;
2008;7017;8003;2;S;f;13;39617;31;39712;34;39734;;;;;;;;;;;;;
2008;7030;8004;1;S;s;23;39617;40;39712;43;39734;13.2;4;;;;;;;;;;;
2008;7035;8001;1;S;f;11;39617;27;39712;27;39734;;;;;;;;;;;;;
2008;7038;8005;2;S;s;15;39617;40;39712;43;39734;15.3;8;;;;;;;;;;;
2008;7038;8006;2;S;s;18.5;39617;38;39712;43;39734;15.5;6;;;;;;;;;;;
2009;4012;9053;2;S;s;10;39981;28;40074;31;39001;12.2;3;;;;;;;;;;;
2009;4012;9054;2;V;s;18;39981;47;40074;52;39001;21.7;8;;;;;;;;;;;
2009;4021;9065;2;S;s;13;39981;36;40074;40;39001;15.7;7;;;;;;;;;;;
2009;4021;9066;2;V;s;16;39981;46;40074;52;39001;19;8;;;;;;;;;;;
2009;4031;9058;3;S;s;13;39981;33;40074;37;39001;14.3;6;;;;;;;;;;;
2009;4031;9059;3;S;s;11;39981;27;40074;30;39001;11.4;3;;;;;;;;;;;
2009;4031;9060;3;V;s;16;39981;35;40074;39;39001;13.8;6;;;;;;;;;;;
2009;4032;9026;3;V;s;14;39981;36;40074;40;39001;15.4;5;;;;;;;;;;;
2009;4032;9027;3;S;s;15;39981;36;40074;40;39001;15;6;;;;;;;;;;;
2009;4032;9028;3;V;s;17;39981;41;40074;46;39001;17.4;7;;;;;;;;;;;
2009;4036;9029;2;V;s;19;39981;44;40074;48;39001;18.6;8;;;;;;;;;;;
2009;4036;9030;2;S;s;17;39981;41;40074;43;39001;16.9;6;;;;;;;;;;;
2009;4046;9067;2;S;s;14;39981;39;40074;44;39001;16.1;5;;;;;;;;;;;
2009;4046;9068;2;S;s;16;39981;40;40074;46;39001;18.8;8;;;;;;;;;;;
2009;4051;9042;2;S;a;18;39981;46;40074;50;39001;;;;;;;;;;;;;
2009;4051;9043;2;V;s;20;39981;49;40074;56;39001;19.6;5;;;;;;;;;;;
2009;4052;9048;3;V;s;15;39981;44;40074;47;39001;17.3;6;;;;;;;;;;;
2009;4052;9049;3;S;s;15;39981;39;40074;44;39001;16.7;6;;;;;;;;;;;
2009;4052;9050;3;S;s;15;39981;38;40074;43;39001;16.7;7;;;;;;;;;;;
2009;5006;9039;3;S;s;15;39981;37;40074;42;39001;15.3;8;;;;;;;;;;;
2009;5006;9044;3;V;s;16;39981;46;40074;52;39001;20;7;;;;;;;;;;;
2009;5006;9045;3;S;s;14;39981;37;40074;40;39001;15.1;8;;;;;;;;;;;
2009;5016;9046;2;S;s;19;39981;40;40074;44;39001;17.1;7;;;;;;;;;;;
2009;5016;9047;2;V;s;22;39981;50;40074;53;39001;22.3;9;;;;;;;;;;;
2009;5020;9019;2;V;s;22;39981;48;40074;55;39001;20.7;7;;;;;;;;;;;
2009;5020;9020;2;S;a;19;39981;44;40074;47;39001;;;;;;;;;;;;;
2009;5029;9021;2;S;s;20;39981;44;40074;48;39001;19.5;9;;;;;;;;;;;
2009;5029;9022;2;S;a;23;39981;46;40074;50;39001;;;;;;;;;;;;;
2009;5035;9010;3;S;s;18;39981;40;40074;45;39001;16.9;7;;;;;;;;;;;
2009;5035;9011;3;V;s;19;39981;44;40074;49;39001;20.2;7;;;;;;;;;;;
2009;5035;9012;3;S;a;20;39981;42;40074;44;39001;;;;;;;;;;;;;
2009;5039;9036;3;V;s;19;39981;42;40074;46;39001;18.4;6;;;;;;;;;;;
2009;5039;9037;3;V;s;17;39981;44;40074;48;39001;17.4;5;;;;;;;;;;;
2009;5039;9038;3;S;a;16;39981;41;40074;44;39001;;;;;;;;;;;;;
2009;5051;9055;2;V;s;18;39981;42;40074;47;39001;19.2;8;;;;;;;;;;;
2009;5051;9056;2;S;a;18;39981;42;40074;45;39001;;;;;;;;;;;;;
2009;5056;9063;2;V;s;17;39981;41;40074;47;39001;18;7;;;;;;;;;;;
2009;5056;9064;2;V;s;16;39981;40;40074;52;39001;19.1;8;;;;;;;;;;;
2009;5065;9061;2;V;s;17;39981;46;40074;52;39001;21;8;;;;;;;;;;;
2009;5065;9062;2;V;s;18;39981;42;40074;45;39001;17.8;6;;;;;;;;;;;
2009;6002;9015;2;S;s;20;39981;44;40074;49;39001;18.4;7;;;;;;;;;;;
2009;6002;9016;2;S;a;20;39981;46;40074;50;39001;;;;;;;;;;;;;
2009;6004;9051;2;V;s;19;39981;45;40074;47;39001;18.1;6;;;;;;;;;;;
2009;6004;9052;2;V;s;25;39981;45;40074;50;39001;18.5;6;;;;;;;;;;;
2009;6013;9017;2;S;s;21;39981;45;40074;49;39001;19.4;7;;;;;;;;;;;
2009;6013;9018;2;S;s;15;39981;36;40074;49;39001;14.5;6;;;;;;;;;;;
2009;6022;9031;2;V;s;21;39981;50;40074;56;39001;21.7;8;;;;;;;;;;;
2009;6022;9032;2;V;s;21;39981;53;40074;57;39001;22.9;9;;;;;;;;;;;
2009;6030;9023;3;V;s;19;39981;44;40074;47;39001;19.3;7;;;;;;;;;;;
2009;6030;9024;3;S;s;17;39981;38;40074;43;39001;16.7;8;;;;;;;;;;;
2009;6030;9025;3;S;s;17;39981;38;40074;42;39001;16.2;7;;;;;;;;;;;
2009;6035;9069;2;S;s;14;39981;36;40074;40;39001;15.9;7;;;;;;;;;;;
2009;6035;9070;2;V;s;13;39981;43;40074;52;39001;20;8;;;;;;;;;;;
2009;6040;9040;2;V;s;21;39981;50;40074;55;39001;20.6;6;;;;;;;;;;;
2009;6040;9041;2;V;s;20;39981;53;40074;59;39001;22;6;;;;;;;;;;;
2009;6041;9057;1;S;a;18;39981;50;40074;56;39001;;;;;;;;;;;;;
2009;6055;9005;2;V;s;26;39981;55;40074;59;39001;23.9;8;;;;;;;;;;;
2009;6055;9006;2;V;s;23;39981;51;40074;56;39001;21;7;;;;;;;;;;;
2009;6057;9001;2;V;s;25;39981;54;40074;58;39001;22.3;7;;;;;;;;;;;
2009;6057;9002;2;V;s;25;39981;54;40074;56;39001;22.2;6;;;;;;;;;;;
2009;6059;9033;3;S;s;15;39981;34;40074;38;39001;14;6;;;;;;;;;;;
2009;6059;9034;3;S;s;16;39981;39;40074;44;39001;15.2;8;;;;;;;;;;;
2009;6059;9035;3;S;s;13;39981;36;40074;38;39001;14.7;7;;;;;;;;;;;
2009;7004;9003;2;S;s;20;39981;41;40074;46;39001;17.4;6;;;;;;;;;;;
2009;7004;9004;2;S;a;20;39981;42;40074;46;39001;;;;;;;;;;;;;
2009;7017;9007;1;S;s;20;39981;44;40074;48;39001;18.2;8;;;;;;;;;;;
2009;7030;9008;2;V;s;22;39981;46;40074;51;39001;18.8;5;;;;;;;;;;;
2009;7030;9009;2;V;s;18;39981;42;40074;44;39001;17.2;6;;;;;;;;;;;
2009;7038;9013;2;V;s;19;39981;44;40074;48;39001;19.5;8;;;;;;;;;;;
2009;7038;9014;2;V;s;22;39981;49;40074;59;39001;19.4;7;;;;;;;;;;;
2010;4021;1;2;V;s;25;40349;50;40432;;40487;;;;;;;;;;;;;
2010;4021;2;2;V;s;23;40349;41;40432;;40487;;;;;;;;;;;;;
2010;4031;18;1;S;s;20;40349;41;40432;;40487;;;;;;;;;;;;;
2010;4032;3;2;S;f;17;40349;30;40432;34;40487;;;;;;;;;;;;;
2010;4032;4;2;S;f;18;40349;32;40432;36;40487;;;;;;;;;;;;;
2010;4036;19;2;S;s;21;40349;38;40432;;40487;;;;;;;;;;;;;
2010;4036;20;2;V;s;23;40349;40;40432;;40487;;;;;;;;;;;;;
2010;5065;40;2;V;s;22;40349;46;40432;;40487;;;;;;;;;;;;;
2010;5065;41;2;V;s;18;40349;36;40432;;40487;;;;;;;;;;;;;
2010;5016;39;1;V;s;25;40349;50;40432;;40487;;;;;;;;;;;;;
2010;5020;36;2;V;s;20;40349;40;40432;;40487;;;;;;;;;;;;;
2010;5020;37;2;V;s;20;40349;40;40432;;40487;;;;;;;;;;;;;
2010;5029;7;3;S;a;20;40349;39;40432;44;40487;;;;;;;;;;;;;
2010;5029;8;3;V;s;24;40349;45;40432;;40487;;;;;;;;;;;;;
2010;5029;9;3;S;f;19;40349;32;40432;35;40487;;;;;;;;;;;;;
2010;5035;15;2;S;s;18;40349;37;40432;;40487;;;;;;;;;;;;;
2010;5035;16;2;V;t;16;40349;;40432;;40487;;;;;;;;;;;;;
2010;5039;13;2;V;s;22;40349;47;40432;;40487;;;;;;;;;;;;;
2010;5039;14;2;V;s;22;40349;44;40432;;40487;;;;;;;;;;;;;
2010;5051;26;1;V;s;25;40349;53;40432;;40487;;;;;;;;;;;;;
2010;5056;5;2;S;s;20;40349;38;40432;;40487;;;;;;;;;;;;;
2010;5056;6;2;S;s;20;40349;39;40432;;40487;;;;;;;;;;;;;
2010;6002;11;2;V;s;23;40349;46;40432;;40487;;;;;;;;;;;;;
2010;6002;12;2;V;s;24;40349;48;40432;;40487;;;;;;;;;;;;;
2010;6004;27;3;S;f;17;40349;34;40432;37;40487;;;;;;;;;;;;;
2010;6004;28;3;V;f;14;40349;28;40432;36;40487;;;;;;;;;;;;;
2010;6004;29;3;V;f;17;40349;32;40432;38;40487;;;;;;;;;;;;;
2010;6013;44;3;S;f;17;40349;35;40432;39;40487;;;;;;;;;;;;;
2010;6013;45;3;V;f;12;40349;29;40432;36;40487;;;;;;;;;;;;;
2010;6013;46;3;S;f;16;40349;33;40432;38;40487;;;;;;;;;;;;;
2010;6022;30;3;V;s;21;40349;44;40432;;40487;;;;;;;;;;;;;
2010;6022;31;3;S;f;17;40349;35;40432;39;40487;;;;;;;;;;;;;
2010;6022;32;3;S;a;18;40349;38;40432;42;40487;;;;;;;;;;;;;
2010;6030;24;2;V;s;21;40349;42;40432;;40487;;;;;;;;;;;;;
2010;6030;25;2;S;f;18;40349;35;40432;41;40487;;;;;;;;;;;;;
2010;6040;22;2;V;s;23;40349;48;40432;;40487;;;;;;;;;;;;;
2010;6040;23;2;V;s;20;40349;43;40432;;40487;;;;;;;;;;;;;
2010;6041;47;2;S;a;16;40349;37;40432;42;40487;;;;;;;;;;;;;
2010;6041;48;2;S;s;17;40349;39;40432;;40487;;;;;;;;;;;;;
2010;6057;42;2;S;a;17;40349;38;40432;42;40487;;;;;;;;;;;;;
2010;6057;43;2;V;s;19;40349;41;40432;;40487;;;;;;;;;;;;;
2010;6059;33;3;V;f;16;40349;34;40432;38;40487;;;;;;;;;;;;;
